movie_id,tags,title,overview,cast,crew,popularity_log_norm,year,imdb_score,rt_score,top_recommendations
6038,dynam duo chon wang roy bannon return anoth crazi adventur time london aveng murder chon father end even bigger case chon sister instead unearth plot kill royal famili one believ though chon roy romanc mind prove right action adventur comedi western londonengland indianterritori emperor reveng murder arrow duringcreditssting imperials jackiechan owenwilson fannwong daviddobkin,Shanghai Knights,"The dynamic duo of Chon Wang and Roy O'Bannon return for another crazy adventure. This time, they're in London to avenge the murder of Chon's father, but end up on an even bigger case. Chon's sister is there to do the same, but instead unearths a plot to kill the royal family. No one believes her, though, and it's up to Chon and Roy (who has romance on his mind) to prove her right.","['JackieChan', 'OwenWilson', 'FannWong']",['DavidDobkin'],0.4201921893388891,2003,6.2,66.0,"[119, 826, 1541, 261, 2252, 232, 40, 1834, 140, 322]"
9975,man yellow hat befriend curiou georg jungl set non stop fun fill journey wonder big citi toward warmth true friendship adventur anim comedi famili museum productplac balloon jungl monkey famili predict cargoship curios willferrel drewbarrymor davidcross matthewo'callaghan,Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.","['WillFerrell', 'DrewBarrymore', 'DavidCross']","[""MatthewO'Callaghan""]",0.3523480718784332,2006,6.5,70.0,"[122, 200, 2252, 219, 809, 454, 2979, 232, 932, 77]"
11451,maggi peyton new owner number free wheelin volkswagen bug mind put car pace road becom nascar competitor comedi famili adventur fantasi romanc carrac victori car nascar womandirector lindsaylohan michaelkeaton mattdillon angelarobinson,Herbie Fully Loaded,"Maggie Peyton, the new owner of Number 53 - the free-wheelin' Volkswagen bug with a mind of its own - puts the car through its paces on the road to becoming a NASCAR competitor.","['LindsayLohan', 'MichaelKeaton', 'MattDillon']",['AngelaRobinson'],0.3790055426373337,2005,4.9,40.0,"[40, 2252, 232, 932, 170, 1661, 2385, 4256, 1048, 322]"
12103,daughter psychiatrist kidnap horrifi discov abductor demand break post traumat stress disord suffer young woman know secret thriller cemeteri diamant suspens psychiatrist killer michaeldougla seanbean brittanymurphi garyfled,Don't Say a Word,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret..","['MichaelDouglas', 'SeanBean', 'BrittanyMurphy']",['GaryFleder'],0.3737729663419121,2001,6.3,23.0,"[2861, 818, 3462, 1298, 1716, 1067, 3871, 2180, 2445, 2036]"
60304,get tast blood children hansel gretel becom ultim vigilant hell bent retribut unbeknownst hansel gretel becom hunt must face evil far greater witch past fantasi horror action witch blackmag steampunk goodvsevil troll extremeviol violenc witchcraft evil witchhunt witchhunt evilwitch duringcreditssting hanselandgretel gun 3d jeremyrenn gemmaarterton famkejanssen tommywirkola,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.","['JeremyRenner', 'GemmaArterton', 'FamkeJanssen']",['TommyWirkola'],0.5886988656854751,2013,6.1,17.0,"[481, 2983, 3962, 63, 365, 2860, 3520, 1683, 3606, 406]"
2251,conni wife mother whose year marriag edward lost sexual spark conni liter run handsom book collector paul sweep consum affair edward soon becom suspici decid confront man thriller drama adulteri infidel erotic literatur lover newyorkc eroticthril richardger dianelan oliviermartinez adrianlyn,Unfaithful,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.","['RichardGere', 'DianeLane', 'OlivierMartinez']",['AdrianLyne'],0.4032668805683495,2002,6.7,50.0,"[644, 3158, 686, 1535, 2789, 3938, 1907, 4287, 4264, 3522]"
46529,teenag fugit incred secret race stay one step ahead mysteri forc seek destroy sci fi action thriller three dead one run race find elus number four begin outwardli normal teen john smith never get comfort ident along guardian henri constantli move town town pass day john gain stronger grasp extraordinari new power bond be share fantast fate grow stronger action thriller sciencefict adventur secretident alien teenageboy teenagehero alienteenag interspeciesrom basedonyoungadultnovel superpow alexpettyf timothyolyph teresapalm d.j.caruso,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.","['AlexPettyfer', 'TimothyOlyphant', 'TeresaPalmer']",['D.J.Caruso'],0.5598971562154914,2011,6.1,32.0,"[41, 960, 3787, 1453, 106, 910, 1196, 1251, 1270, 1707]"
231,middl eastern oil industri backdrop tens drama weav togeth numer stori line bennett holiday american lawyer charg facilit dubiou merger oil compani bryan woodman switzerland base energi analyst experi person tragedi opportun visit arabian royalti meanwhil veteran cia agent bob barn uncov assassin plot unsettl origin drama thriller antiterror bomb assassin middleeast lebanon cia capit global lossofson persia waragainstterror energypolici petrol georgeclooney mattdamon jeffreywright stephengaghan,Syriana,"The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.","['GeorgeClooney', 'MattDamon', 'JeffreyWright']",['StephenGaghan'],0.4254037993254276,2005,6.9,72.0,"[1035, 730, 548, 216, 1164, 2492, 605, 949, 1721, 382]"
300671,american ambassador kill attack u compound libya secur team struggl make sens chao action drama histori thriller war basedonnovel assaultrifl mercenari libya biographi basedontruestori heroism explos americanabroad death 21stcenturi ciaagent u.s.ambassador jamesbadgedal johnkrasinski maxmartini michaelbay,13 Hours: The Secret Soldiers of Benghazi,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,"['JamesBadgeDale', 'JohnKrasinski', 'MaxMartini']",['MichaelBay'],0.5567974364613059,2016,7.3,51.0,"[574, 3499, 793, 1141, 2435, 1085, 615, 1331, 783, 4139]"
228326,journey manolo young man torn fulfil expect famili follow heart choos path follow embark incred adventur span three fantast world must face greatest fear romanc anim adventur comedi famili fantasi lovetriangl afterlif dayofthedead bullfight diegoluna channingtatum zoesaldana jorger.gutierrez,The Book of Life,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.","['DiegoLuna', 'ChanningTatum', 'ZoeSaldana']",['JorgeR.Gutierrez'],0.5283270971305801,2014,7.2,83.0,"[232, 2252, 3793, 322, 122, 3991, 774, 54, 2224, 454]"
9754,state art secur system creator jack stanfield cement reput man thought everyth crimin find way jack person life everyth jack hold dear suddenli stake thriller bank technolog blackmail hacker seattl computerhack firewal harrisonford paulbettani virginiamadsen richardloncrain,Firewall,"State-of-the-art security system creator, Jack Stanfield has cemented his reputation as a man who's thought of everything. But when a criminal finds a way into Jack's personal life, everything Jack holds dear is suddenly at stake.","['HarrisonFord', 'PaulBettany', 'VirginiaMadsen']",['RichardLoncraine'],0.4358824664069398,2006,5.8,19.0,"[3875, 1255, 2648, 709, 1035, 3803, 4013, 3449, 226, 282]"
66,master thief coincident rob hous murder presid unit state involv occur front eye forc run yet may hold evid could convict presid polit thriller star clint eastwood base novel david baldacci crime drama thriller corrupt assassin washingtond.c. rape whitehous usapresid daughter govern suspens secretservic secretserviceag clinteastwood genehackman edharri clinteastwood,Absolute Power,A master thief coincidentally is robbing a house where a murder in which the President of The United States is involved occurs in front of his eyes. He is forced to run yet may hold evidence that could convict the President. A political thriller from and starring Clint Eastwood and based on a novel by David Baldacci.,"['ClintEastwood', 'GeneHackman', 'EdHarris']",['ClintEastwood'],0.3953279418763626,1997,6.7,56.0,"[138, 2009, 3018, 575, 743, 1139, 2789, 2136, 164, 1441]"
4421,femal senat succe enrol woman combin reconnaiss team train everyon expect fail action drama poem middleeast helicopt satellit navi sexism war armi sexualharass navys feminist soldier commando mentalhealth drillinstructor militari u.s.militari armybas reconnaiss sexualdiscrimin demimoor viggomortensen annebancroft ridleyscott,G.I. Jane,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,"['DemiMoore', 'ViggoMortensen', 'AnneBancroft']",['RidleyScott'],0.4451889864551008,1997,6.0,53.0,"[1141, 298, 729, 639, 1413, 2669, 766, 3058, 1322, 2702]"
2649,honor birthday san francisco banker nichola van orton financi geniu coldheart loner receiv unusu present younger brother conrad gift certif play uniqu kind game nearli nanosecond nichola find consum danger set ever chang rule unabl distinguish charad end realiti begin drama thriller mysteri brotherbrotherrelationship birthday dangeroflif birthdayparti surpris michaeldougla seanpenn deborahkaraung davidfinch,The Game,"In honor of his birthday, San Francisco banker Nicholas Van Orton, a financial genius and a coldhearted loner, receives an unusual present from his younger brother, Conrad -- a gift certificate to play a unique kind of game. In nearly a nanosecond, Nicholas finds himself consumed by a dangerous set of ever-changing rules, unable to distinguish where the charade ends and reality begins.","['MichaelDouglas', 'SeanPenn', 'DeborahKaraUnger']",['DavidFincher'],0.613527705867583,1997,7.7,77.0,"[4266, 4330, 2654, 275, 2262, 1525, 2259, 769, 570, 3896]"
588,eeri desert ghost town silent hill draw young mother desper find cure child ill unabl accept doctor diagnosi daughter perman institution psychiatr care rose flee child head abandon town search answer ignor protest husband soon clear place unlik anywher ever smother fog inhabit varieti strang be period overcom live dark liter transform everyth touch rose search littl girl begin learn histori strang town realiz daughter pawn larger game horror mysteri monster motherrol burningofwitch fog suffer dark sadism supernatur reveng surreal gore surviv goodvsevil blood anotherdimens tortur creatur violenc demon witchburn basedonvideogam dismember religiousfanat ghosttown sleepwalk radhamitchel seanbean laurieholden christophegan,Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.","['RadhaMitchell', 'SeanBean', 'LaurieHolden']",['ChristopheGans'],0.5200249855321561,2006,6.5,32.0,"[3222, 2266, 1572, 784, 2640, 183, 4158, 1160, 3213, 3034]"
